X (m),Y (m),Z (m),Ux (m/s),Uy (m/s),Uz (m/s),Gamma (dimensionless),Phi_v (W/m^3),KE_Flux_Density (W/m^2)
0.01125,-0.009,0.0,5.295488e-08,0.0,0.0,1000000.0,0.20319654,7.424855e-20
0.0127498,-0.00900007,0.0,5.295488e-08,0.0,0.0,1000000.0,0.2903851,7.424855e-20
0.012,-0.00825,0.0,5.295488e-08,0.0,0.0,1000000.0,0.22758313,7.424855e-20
0.0149341,-0.00958332,0.00105608,-0.019357393,-0.038975533,-0.0018315824,23842.482,19701.797,0.04131658
0.014219,-0.00897479,0.0,-0.0034514505,-0.0069494257,-0.00032657525,75.294525,0.35268506,0.00023420368
0.0149309,-0.00821887,0.0,1.0166813e-08,0.0,0.0,1000000.0,0.71650004,5.254417e-22
-0.0149926,-0.0067503,0.0,1.3799135e-08,0.0,0.0,1000000.0,63.278408,1.313789e-21
-0.0156917,-0.00599406,0.0,1.5668567e-08,0.0,0.0,1000000.0,126.73398,1.9233478e-21
-0.0142501,-0.00600008,0.0,1.3241211e-08,0.0,0.0,1000000.0,16.346386,1.1607886e-21
-0.0149979,-0.00524963,0.0,3.9767684e-08,0.0,0.0,1000000.0,40.014755,3.1445675e-20
-0.012,-0.00675,0.0,1.323872e-08,0.0,0.0,1000000.0,0.36949638,1.1601336e-21
-0.01275,-0.006,0.0,1.323872e-08,0.0,0.0,1000000.0,0.84482974,1.1601336e-21
-0.01125,-0.006,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.23560993,3.132361e-20
-0.012,-0.00525,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.37628412,3.132361e-20
-0.009,-0.00675,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.12695266,3.132361e-20
-0.00975,-0.006,0.0,1.323872e-08,0.0,0.0,1000000.0,0.14349224,1.1601336e-21
-0.00825,-0.006,0.0,2.647744e-08,0.0,0.0,1000000.0,0.09032174,9.281069e-21
-0.009,-0.00525,0.0,1.323872e-08,0.0,0.0,1000000.0,0.10454977,1.1601336e-21
-0.006,-0.00675,0.0,5.295488e-08,0.0,0.0,1000000.0,0.050539352,7.424855e-20
-0.00675,-0.006,0.0,2.647744e-08,0.0,0.0,1000000.0,0.056611452,9.281069e-21
-0.00525,-0.006,0.0,2.647744e-08,0.0,0.0,1000000.0,0.036070235,9.281069e-21
-0.006,-0.00525,0.0,2.647744e-08,0.0,0.0,1000000.0,0.04419387,9.281069e-21
-0.003,-0.00675,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.022170058,3.132361e-20
-0.00375,-0.006,0.0,5.295488e-08,0.0,0.0,1000000.0,0.02481234,7.424855e-20
-0.00225,-0.006,0.0,-0.0025433965,-0.00084807904,0.0030448528,26.099669,0.017428067,3.3387525e-05
-0.003,-0.00525,0.0,1.323872e-08,0.0,0.0,1000000.0,0.014013621,1.1601336e-21
-4.33681e-19,-0.00675,0.0,2.647744e-08,0.0,0.0,1000000.0,0.016841672,9.281069e-21
-0.00075,-0.006,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.012107906,3.132361e-20
0.00075,-0.006,0.0,-0.0018483769,-0.0012142449,0.0031661459,46.734615,0.026920903,2.880189e-05
-1.95156e-18,-0.00525,0.0,-0.0018483902,-0.0012142449,0.0031661459,40.77128,0.02348591,2.880203e-05
0.003,-0.00675,0.0,2.647744e-08,0.0,0.0,1000000.0,0.01998447,9.281069e-21
0.00225,-0.006,0.0,2.647744e-08,0.0,0.0,1000000.0,0.0057212273,9.281069e-21
0.00375,-0.006,0.0,-0.00072691566,-0.0011517237,0.0034448474,36.018017,0.018307908,2.541493e-05
0.003,-0.00525,0.0,-0.00072691566,-0.0011517237,0.0034448474,52.63503,0.026754312,2.541493e-05
0.006,-0.00675,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.0029159829,3.132361e-20
0.00525,-0.006,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.011282511,3.132361e-20
0.00675,-0.006,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.002593838,3.132361e-20
0.006,-0.00525,0.0,5.295488e-08,0.0,0.0,1000000.0,0.011717161,7.424855e-20
0.009,-0.00675,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.044271767,3.132361e-20
0.00825,-0.006,0.0,5.295488e-08,0.0,0.0,1000000.0,0.008919739,7.424855e-20
0.00975,-0.006,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.045289453,3.132361e-20
0.009,-0.00525,0.0,2.647744e-08,0.0,0.0,1000000.0,0.009026181,9.281069e-21
0.012,-0.00675,0.0,5.295488e-08,0.0,0.0,1000000.0,0.23346144,7.424855e-20
0.01125,-0.006,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.16321583,3.132361e-20
0.01275,-0.006,0.0,5.295488e-08,0.0,0.0,1000000.0,0.22258206,7.424855e-20
0.012,-0.00525,0.0,5.295488e-08,0.0,0.0,1000000.0,0.13580349,7.424855e-20
0.0149926,-0.0067503,0.0,2.8033497e-08,0.0,0.0,1000000.0,0.4319571,1.101544e-20
0.0142501,-0.00600008,0.0,1.3281338e-08,0.0,0.0,1000000.0,0.3626722,1.1713738e-21
0.0156917,-0.00599406,0.0,3.101921e-08,0.0,0.0,1000000.0,0.5502589,1.4923207e-20
0.0149979,-0.00524963,0.0,2.6664834e-08,0.0,0.0,1000000.0,0.4375565,9.479527e-21
-0.017472,-0.00309748,0.000762424,2.4533588e-08,0.0,0.0,1000000.0,0.64638084,7.3833455e-21
-0.0176396,-0.00194402,0.000818128,-0.02454644,0.086208045,-0.04959195,9827.971,105647.164,0.5374821
-0.0150001,-0.00375008,0.0,2.641717e-08,0.0,0.0,1000000.0,32.45902,9.217835e-21
-0.0157448,-0.00299942,0.0,1.323193e-08,0.0,0.0,1000000.0,36.582737,1.1583494e-21
-0.01425,-0.003,0.0,3.9715896e-08,0.0,0.0,1000000.0,21.128609,3.132298e-20
-0.015,-0.00225,0.0,2.6460091e-08,0.0,0.0,1000000.0,46.650696,9.262836e-21
-0.012,-0.00375,0.0,1.323872e-08,0.0,0.0,1000000.0,1.7777413,1.1601336e-21
-0.01275,-0.003,0.0,2.647744e-08,0.0,0.0,1000000.0,6.6479726,9.281069e-21
-0.01125,-0.003,0.0,0.0,0.0,0.0,0.0,0.8544891,0.0
-0.012,-0.00225,0.0,1.323872e-08,0.0,0.0,1000000.0,3.891046,1.1601336e-21
-0.009,-0.00375,0.0,2.647744e-08,0.0,0.0,1000000.0,0.09586669,9.281069e-21
-0.00975,-0.003,0.0,1.323872e-08,0.0,0.0,1000000.0,0.10477119,1.1601336e-21
-0.00825,-0.003,0.0,2.647744e-08,0.0,0.0,1000000.0,0.06703019,9.281069e-21
-0.009,-0.00225,0.0,1.323872e-08,0.0,0.0,1000000.0,0.11236354,1.1601336e-21
-0.006,-0.00375,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.04511236,3.132361e-20
-0.00675,-0.003,0.0,1.323872e-08,0.0,0.0,1000000.0,0.04663569,1.1601336e-21
-0.00525,-0.003,0.0,2.647744e-08,0.0,0.0,1000000.0,0.01983988,9.281069e-21
-0.006,-0.00225,0.0,5.295488e-08,0.0,0.0,1000000.0,0.051794115,7.424855e-20
-0.003,-0.00375,0.0,-0.0030871374,-0.00029358585,0.0025840923,86.30966,0.0567684,3.288647e-05
-0.00375,-0.003,0.0,-0.00348696,0.00036855674,0.0063178884,12.405936,0.046802126,0.00018862795
-0.00225,-0.003,0.0,-0.008058158,0.0008185051,0.0075372024,4.3804955,0.05932887,0.0006771936
-0.003,-0.00225,0.0,-0.0028917072,0.0006024571,0.004055179,40.505623,0.051147535,6.3136344e-05
-1.89735e-18,-0.00375,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.025319612,3.132361e-20
-0.00075,-0.003,0.0,5.295488e-08,0.0,0.0,1000000.0,0.038679272,7.424855e-20
0.00075,-0.003,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.008385739,3.132361e-20
2.54788e-18,-0.00225,0.0,-0.0022456446,8.072482e-05,0.005221126,48.29147,0.088688575,9.182633e-05
0.003,-0.00375,0.0,2.647744e-08,0.0,0.0,1000000.0,0.051178876,9.281069e-21
0.00225,-0.003,0.0,-0.0013088302,-0.00038656403,0.0037529126,82.13363,0.052303676,3.18406e-05
0.00375,-0.003,0.0,0.0011773049,-0.00033820298,0.0040345797,52.71501,0.039515566,3.748037e-05
0.003,-0.00225,0.0,2.647744e-08,0.0,0.0,1000000.0,0.072234824,9.281069e-21
0.006,-0.00375,0.0,5.295488e-08,0.0,0.0,1000000.0,0.028446464,7.424855e-20
0.00525,-0.003,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.002639335,3.132361e-20
0.00675,-0.003,0.0,0.0014396315,0.0005238813,0.0044317413,30.667501,0.031618178,5.1549974e-05
0.006,-0.00225,0.0,5.295488e-08,0.0,0.0,1000000.0,0.021720983,7.424855e-20
0.009,-0.00375,0.0,5.295488e-08,0.0,0.0,1000000.0,0.0060794447,7.424855e-20
0.00825,-0.003,0.0,5.295488e-08,0.0,0.0,1000000.0,0.016954284,7.424855e-20
0.00975,-0.003,0.0,5.295488e-08,0.0,0.0,1000000.0,0.0086425245,7.424855e-20
0.009,-0.00225,0.0,5.295488e-08,0.0,0.0,1000000.0,0.010983729,7.424855e-20
0.012,-0.00375,0.0,2.647744e-08,0.0,0.0,1000000.0,0.08019587,9.281069e-21
0.01125,-0.003,0.0,2.647744e-08,0.0,0.0,1000000.0,0.02196395,9.281069e-21
0.01275,-0.003,0.0,5.295488e-08,0.0,0.0,1000000.0,0.121240824,7.424855e-20
0.012,-0.00225,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.035482313,3.132361e-20
0.0150001,-0.00375008,0.0,3.9674728e-08,0.0,0.0,1000000.0,0.4174436,3.1225677e-20
0.01425,-0.003,0.0,3.9715896e-08,0.0,0.0,1000000.0,0.40905207,3.132298e-20
0.0157448,-0.00299942,0.0,2.6658158e-08,0.0,0.0,1000000.0,0.50592476,9.472409e-21
0.015,-0.00225,0.0,-0.0027424935,-0.010446381,0.0003245651,29.736456,0.37514055,0.0006307755
0.017472,-0.00309748,0.000762424,-0.0016532738,-0.012273908,-0.00079878705,9.880119,0.18885507,0.0009557327
0.0176396,-0.00194402,0.000818128,5.295488e-08,0.0,0.0,1000000.0,644.624,7.424855e-20
-0.0177314,-0.000746115,0.000485154,-0.008831406,0.023903238,-0.0128652565,8.040209,1.8702621,0.011630682
-0.0171703,-3.19653e-06,0.0,2.6797885e-08,0.0,0.0,1000000.0,6.1997743,9.622137e-21
-0.0177112,0.000679535,0.000524267,0.0,0.0,0.0,0.0,0.73621905,0.0
-0.015,-0.00075,0.0,0.026952839,0.15329242,-0.0107498905,1.1889558,45.15045,1.8987439
-0.0157501,8.18482e-08,0.0,2.654959e-08,0.0,0.0,1000000.0,44.01276,9.357146e-21
-0.01425,8.67362e-19,0.0,1.323872e-08,0.0,0.0,1000000.0,27.34168,1.1601336e-21
-0.015,0.00075,0.0,0.0,0.0,0.0,0.0,21.667194,0.0
-0.012,-0.00075,0.0,2.647744e-08,0.0,0.0,1000000.0,13.290485,9.281069e-21
-0.01275,-8.67362e-19,0.0,0.033516496,0.11827539,-0.008188373,1.445938,27.041746,0.9350936
-0.01125,8.67362e-19,0.0,2.647744e-08,0.0,0.0,1000000.0,3.7871594,9.281069e-21
-0.012,0.00075,0.0,3.9716163e-08,0.0,0.0,1000000.0,13.671245,3.132361e-20
-0.009,-0.00075,0.0,-0.005257255,-0.0003734352,0.003656667,27.942808,0.073759034,0.00013198215
-0.00975,1.73472e-18,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.7738266,3.132361e-20
-0.00825,0.0,0.0,1.323872e-08,0.0,0.0,1000000.0,0.05893512,1.1601336e-21
-0.009,0.00075,0.0,0.0,0.0,0.0,0.0,0.43879163,0.0
-0.006,-0.00075,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.041872125,3.132361e-20
-0.00675,8.67362e-19,0.0,-0.0040803854,-0.00029664795,0.001899346,82.07328,0.07531652,4.5883702e-05
-0.00525,-8.67362e-19,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.049912084,3.132361e-20
-0.006,0.00075,0.0,-0.0034007095,-0.00011409341,0.0015862767,76.18782,0.040312745,2.645616e-05
-0.003,-0.00075,0.0,1.323872e-08,0.0,0.0,1000000.0,0.020443095,1.1601336e-21
-0.00375,-1.73472e-18,0.0,0.0,0.0,0.0,0.0,0.031934746,0.0
-0.00225,8.67362e-19,0.0,1.323872e-08,0.0,0.0,1000000.0,0.020093657,1.1601336e-21
-0.003,0.00075,0.0,2.647744e-08,0.0,0.0,1000000.0,0.038692396,9.281069e-21
0.0,-0.00075,0.0,-0.0021714813,-3.7322073e-07,0.0031520731,174.6991,0.0979686,2.8039243e-05
-0.00075,1.73472e-18,0.0,-0.0023063838,-0.00024491103,0.0018672553,206.55936,0.054530405,1.3199693e-05
0.00075,-1.73472e-18,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.062779084,3.132361e-20
9.48677e-19,0.00075,0.0,2.647744e-08,0.0,0.0,1000000.0,0.0345101,9.281069e-21
0.003,-0.00075,0.0,0.00017757757,0.0012013769,0.004277404,49.32632,0.04336332,4.3955562e-05
0.00225,-8.67362e-19,0.0,0.00017757757,0.0012013769,0.004277404,26.284685,0.023107164,4.3955562e-05
0.00375,-4.33681e-19,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.02415086,3.132361e-20
0.003,0.00075,0.0,0.00047104293,0.001467115,0.0038621451,15.732759,0.011311371,3.5948466e-05
0.006,-0.00075,0.0,0.0015792073,0.00030763078,0.0063954275,6.2527947,0.017933233,0.00014340175
0.00525,0.0,0.0,0.0011333444,0.0010391336,0.0026968466,140.57169,0.042055953,1.49589e-05
0.00675,-2.1684e-18,0.0,2.647744e-08,0.0,0.0,1000000.0,0.014984746,9.281069e-21
0.006,0.00075,0.0,0.0011333575,0.0010391336,0.0026968466,80.95911,0.024221297,1.49589705e-05
0.009,-0.00075,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.011890022,3.132361e-20
0.00825,-4.33681e-19,0.0,0.001238158,0.00070326595,0.004280158,49.426105,0.04536478,4.5891516e-05
0.00975,4.33681e-19,0.0,5.295488e-08,0.0,0.0,1000000.0,0.01789705,7.424855e-20
0.009,0.00075,0.0,0.0025305152,0.0017839958,0.009611073,0.8494076,0.008744875,0.0005147632
0.012,-0.00075,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.01470682,3.132361e-20
0.01125,-1.30104e-18,0.0,5.295488e-08,0.0,0.0,1000000.0,0.0015957591,7.424855e-20
0.01275,-1.95156e-18,0.0,2.647744e-08,0.0,0.0,1000000.0,0.08903774,9.281069e-21
0.012,0.00075,0.0,1.323872e-08,0.0,0.0,1000000.0,0.0065338146,1.1601336e-21
0.015,-0.00075,0.0,1.3237821e-08,0.0,0.0,1000000.0,0.51535904,1.1598972e-21
0.01425,-4.33681e-19,0.0,-0.0015530476,-0.008756871,0.00066466985,33.306557,0.23625435,0.00035466644
0.0157501,8.18482e-08,0.0,3.97517e-08,0.0,0.0,1000000.0,0.5155481,3.1407773e-20
0.015,0.00075,0.0,-0.0001528767,-0.010856653,0.00028332433,28.533175,0.3656036,0.0006406641
0.0177314,-0.000746115,0.000485154,1.686528e-08,0.0,0.0,56.262363,1.1252472e-12,2.3985608e-21
0.0171703,-3.19653e-06,0.0,0.0,0.0,0.0,0.0,0.71008605,0.0
0.0177112,0.000679535,0.000524267,0.0,0.0,0.0,0.0,3.844885e-14,0.0
-0.0174007,0.00308915,0.000790976,0.0,0.0,0.0,0.0,2.0105864e-12,0.0
-0.015,0.00225,0.0,3.9737277e-08,0.0,0.0,1000000.0,19.390379,3.1373594e-20
-0.0157428,0.00299978,0.0,5.295488e-08,0.0,0.0,1000000.0,12.95922,7.424855e-20
-0.01425,0.003,0.0,0.0,0.0,0.0,0.0,19.708996,0.0
-0.0150001,0.00375008,0.0,2.647433e-08,0.0,0.0,1000000.0,16.734238,9.277798e-21
-0.012,0.00225,0.0,0.02849133,0.084965974,-0.0050288206,1.663935,12.031968,0.36155167
-0.01275,0.003,0.0,2.647744e-08,0.0,0.0,1000000.0,13.072842,9.281069e-21
-0.01125,0.003,0.0,1.323872e-08,0.0,0.0,1000000.0,13.686153,1.1601336e-21
-0.012,0.00375,0.0,5.295488e-08,0.0,0.0,1000000.0,10.006503,7.424855e-20
-0.009,0.00225,0.0,1.323872e-08,0.0,0.0,1000000.0,1.0772952,1.1601336e-21
-0.00975,0.003,0.0,0.0,0.0,0.0,0.0,2.5511694,0.0
-0.00825,0.003,0.0,1.323872e-08,0.0,0.0,1000000.0,0.72175604,1.1601336e-21
-0.009,0.00375,0.0,1.323872e-08,0.0,0.0,1000000.0,1.8271965,1.1601336e-21
-0.006,0.00225,0.0,2.647744e-08,0.0,0.0,1000000.0,0.049778063,9.281069e-21
-0.00675,0.003,0.0,2.647744e-08,0.0,0.0,1000000.0,0.08601606,9.281069e-21
-0.00525,0.003,0.0,2.647744e-08,0.0,0.0,1000000.0,0.04289191,9.281069e-21
-0.006,0.00375,0.0,0.0,0.0,0.0,0.0,0.060763214,0.0
-0.003,0.00225,0.0,2.647744e-08,0.0,0.0,1000000.0,0.03771761,9.281069e-21
-0.00375,0.003,0.0,2.647744e-08,0.0,0.0,1000000.0,0.038094748,9.281069e-21
-0.00225,0.003,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.042361002,3.132361e-20
-0.003,0.00375,0.0,1.323872e-08,0.0,0.0,1000000.0,0.028604005,1.1601336e-21
-1.57887e-18,0.00225,0.0,0.0,0.0,0.0,0.0,0.02113816,0.0
-0.00075,0.003,0.0,0.0,0.0,0.0,0.0,0.03085078,0.0
0.00075,0.003,0.0,2.647744e-08,0.0,0.0,1000000.0,0.0052167685,9.281069e-21
1.07743e-18,0.00375,0.0,1.323872e-08,0.0,0.0,1000000.0,0.06299546,1.1601336e-21
0.003,0.00225,0.0,1.323872e-08,0.0,0.0,1000000.0,0.005305545,1.1601336e-21
0.00225,0.003,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.02208019,3.132361e-20
0.00375,0.003,0.0,2.647744e-08,0.0,0.0,1000000.0,0.004816523,9.281069e-21
0.003,0.00375,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.009894171,3.132361e-20
0.006,0.00225,0.0,5.295488e-08,0.0,0.0,1000000.0,0.022983491,7.424855e-20
0.00525,0.003,0.0,2.647744e-08,0.0,0.0,1000000.0,0.014524143,9.281069e-21
0.00675,0.003,0.0,5.295488e-08,0.0,0.0,1000000.0,0.010766693,7.424855e-20
0.006,0.00375,0.0,0.0014243936,0.001408216,0.0038790775,26.767384,0.022272203,4.1603253e-05
0.009,0.00225,0.0,5.295488e-08,0.0,0.0,1000000.0,0.0096151745,7.424855e-20
0.00825,0.003,0.0,5.295488e-08,0.0,0.0,1000000.0,0.02670567,7.424855e-20
0.00975,0.003,0.0,5.295488e-08,0.0,0.0,1000000.0,0.0068687666,7.424855e-20
0.009,0.00375,0.0,5.295488e-08,0.0,0.0,1000000.0,0.0070364717,7.424855e-20
0.012,0.00225,0.0,5.295488e-08,0.0,0.0,1000000.0,0.0046242177,7.424855e-20
0.01125,0.003,0.0,5.295488e-08,0.0,0.0,1000000.0,0.0032902467,7.424855e-20
0.01275,0.003,0.0,5.295488e-08,0.0,0.0,1000000.0,0.080229506,7.424855e-20
0.012,0.00375,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.013590699,3.132361e-20
0.015,0.00225,0.0,5.295488e-08,0.0,0.0,1000000.0,0.5187907,7.424855e-20
0.01425,0.003,0.0,5.295488e-08,0.0,0.0,1000000.0,0.52185744,7.424855e-20
0.0157428,0.00299978,0.0,0.0022659472,-0.012913758,-2.4744326e-05,31.275146,0.70487833,0.0011268986
0.0150001,0.00375008,0.0,0.0023149694,-0.013193221,-2.527981e-05,21.42778,0.51497525,0.0012016533
0.0174007,0.00308915,0.000790976,0.0,0.0,0.0,0.0,2.0105864e-12,0.0
-0.0149976,0.00524919,0.0,1.3085945e-08,0.0,0.0,1000000.0,14.091985,1.1204314e-21
-0.0156825,0.00597346,0.0,0.0,0.0,0.0,0.0,11.582157,0.0
-0.0142498,0.00600007,0.0,0.0,0.0,0.0,0.0,16.30372,0.0
-0.0149765,0.00674553,0.0,0.0,0.0,0.0,0.0,13.137787,0.0
-0.012,0.00525,0.0,0.0,0.0,0.0,0.0,11.618642,0.0
-0.01275,0.006,0.0,0.0,0.0,0.0,0.0,15.925498,0.0
-0.01125,0.006,0.0,1.323872e-08,0.0,0.0,1000000.0,12.318487,1.1601336e-21
-0.012,0.00675,0.0,1.323872e-08,0.0,0.0,1000000.0,13.631522,1.1601336e-21
-0.009,0.00525,0.0,1.323872e-08,0.0,0.0,1000000.0,2.6511722,1.1601336e-21
-0.00975,0.006,0.0,0.029884983,0.07255944,-0.0013785216,1.5408285,7.449262,0.24172911
-0.00825,0.006,0.0,1.323872e-08,0.0,0.0,1000000.0,3.9662693,1.1601336e-21
-0.009,0.00675,0.0,3.9716163e-08,0.0,0.0,1000000.0,4.0572886,3.132361e-20
-0.006,0.00525,0.0,2.647744e-08,0.0,0.0,1000000.0,0.23458688,9.281069e-21
-0.00675,0.006,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.73529166,3.132361e-20
-0.00525,0.006,0.0,2.647744e-08,0.0,0.0,1000000.0,0.1717579,9.281069e-21
-0.006,0.00675,0.0,5.295488e-08,0.0,0.0,1000000.0,0.5654304,7.424855e-20
-0.003,0.00525,0.0,-0.0013064737,0.0015577605,0.0030453692,219.8648,0.10794195,2.4547347e-05
-0.00375,0.006,0.0,-0.0021796639,0.0042448235,0.008051989,8.6368065,0.07081723,0.00040997347
-0.00225,0.006,0.0,-0.0004308555,0.0025119546,0.0040825964,86.122025,0.09600869,5.5739918e-05
-0.003,0.00675,0.0,-0.0012639973,0.005697482,0.00857738,2.6374884,0.029450541,0.0005583066
-3.72966e-17,0.00525,0.0,-0.00052807666,0.0067868964,0.010010141,1.8046564,0.032014407,0.00088699453
-0.00075,0.006,0.0,-0.00073215686,0.005295475,0.008263384,8.718434,0.08311246,0.00047664787
0.00075,0.006,0.0,5.295488e-08,0.0,0.0,1000000.0,0.020932095,7.424855e-20
1.9082e-17,0.00675,0.0,5.295488e-08,0.0,0.0,1000000.0,0.010719597,7.424855e-20
0.003,0.00525,0.0,5.295488e-08,0.0,0.0,1000000.0,0.02185499,7.424855e-20
0.00225,0.006,0.0,-0.0001214135,0.0027243698,0.0053618937,16.039705,0.03491582,0.00010884184
0.00375,0.006,0.0,5.295488e-08,0.0,0.0,1000000.0,0.018861523,7.424855e-20
0.003,0.00675,0.0,0.00041546414,0.002340341,0.0021029708,92.42671,0.029545408,1.5983154e-05
0.006,0.00525,0.0,5.295488e-08,0.0,0.0,1000000.0,0.027883703,7.424855e-20
0.00525,0.006,0.0,5.295488e-08,0.0,0.0,1000000.0,0.014485378,7.424855e-20
0.00675,0.006,0.0,0.0014916994,0.0019247644,0.0039322707,50.53757,0.050004702,4.9472797e-05
0.006,0.00675,0.0,0.001374497,0.001995618,0.0028248385,178.3139,0.09192378,2.5775831e-05
0.009,0.00525,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.020905064,3.132361e-20
0.00825,0.006,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.03771421,3.132361e-20
0.00975,0.006,0.0,0.00041153756,0.0023561083,0.003739846,26.588926,0.023261271,4.3742406e-05
0.009,0.00675,0.0,5.295488e-08,0.0,0.0,1000000.0,0.027007975,7.424855e-20
0.012,0.00525,0.0,2.647744e-08,0.0,0.0,1000000.0,0.053668093,9.281069e-21
0.01125,0.006,0.0,2.647744e-08,0.0,0.0,1000000.0,0.006744045,9.281069e-21
0.01275,0.006,0.0,3.9715896e-08,0.0,0.0,1000000.0,0.29456183,3.132298e-20
0.012,0.00675,0.0,5.295488e-08,0.0,0.0,1000000.0,0.19309174,7.424855e-20
0.0149976,0.00524919,0.0,3.9272493e-08,0.0,0.0,1000000.0,0.7596745,3.0285548e-20
0.0142498,0.00600007,0.0,3.9579234e-08,0.0,0.0,1000000.0,0.7052505,3.100075e-20
0.0156825,0.00597346,0.0,0.0,0.0,0.0,0.0,1.4383788,0.0
0.0149765,0.00674553,0.0,1.491356e-08,0.0,0.0,1000000.0,1.1300439,1.6584943e-21
-0.0153644,0.00847112,0.000664287,0.0,0.0,0.0,0.0,1.460143e-13,0.0
-0.0141809,0.00896887,0.0,1.667788e-08,0.0,0.0,1000000.0,21.217682,2.3194904e-21
-0.0147354,0.00948551,0.00110154,0.0,0.0,0.0,0.0,1.3978589e-34,0.0
-0.012,0.00825,0.0,3.971703e-08,0.0,0.0,1000000.0,14.782403,3.1325663e-20
-0.0127496,0.00899959,0.0,3.9807382e-08,0.0,0.0,1000000.0,15.642228,3.153994e-20
-0.01125,0.009,0.0,1.3241501e-08,0.0,0.0,1000000.0,13.434606,1.1608649e-21
-0.0119996,0.00974959,0.0,3.9427448e-08,0.0,0.0,1000000.0,15.34264,3.0645452e-20
-0.009,0.00825,0.0,2.647744e-08,0.0,0.0,1000000.0,5.059048,9.281069e-21
-0.00975,0.009,0.0,2.647744e-08,0.0,0.0,1000000.0,8.544816,9.281069e-21
-0.00825,0.009,0.0,1.323872e-08,0.0,0.0,1000000.0,4.370378,1.1601336e-21
-0.009,0.00975,0.0,1.323872e-08,0.0,0.0,1000000.0,7.5900307,1.1601336e-21
-0.006,0.00825,0.0,2.647744e-08,0.0,0.0,1000000.0,1.0349737,9.281069e-21
-0.00675,0.009,0.0,0.0,0.0,0.0,0.0,2.0257902,0.0
-0.00525,0.009,0.0,0.0,0.0,0.0,0.0,0.87383235,0.0
-0.006,0.00975,0.0,1.323872e-08,0.0,0.0,1000000.0,1.8125978,1.1601336e-21
-0.003,0.00825,0.0,1.323872e-08,0.0,0.0,1000000.0,0.10764333,1.1601336e-21
-0.00375,0.009,0.0,2.647744e-08,0.0,0.0,1000000.0,0.32313773,9.281069e-21
-0.00225,0.009,0.0,2.647744e-08,0.0,0.0,1000000.0,0.050699063,9.281069e-21
-0.003,0.00975,0.0,2.647744e-08,0.0,0.0,1000000.0,0.29894337,9.281069e-21
-7.15573e-18,0.00825,0.0,2.647744e-08,0.0,0.0,1000000.0,0.031568732,9.281069e-21
-0.00075,0.009,0.0,2.647744e-08,0.0,0.0,1000000.0,0.025756989,9.281069e-21
0.00075,0.009,0.0,1.323872e-08,0.0,0.0,1000000.0,0.0086464705,1.1601336e-21
4.33681e-19,0.00975,0.0,2.647744e-08,0.0,0.0,1000000.0,0.024036406,9.281069e-21
0.003,0.00825,0.0,2.647744e-08,0.0,0.0,1000000.0,0.012101798,9.281069e-21
0.00225,0.009,0.0,1.323872e-08,0.0,0.0,1000000.0,0.018492889,1.1601336e-21
0.00375,0.009,0.0,2.647744e-08,0.0,0.0,1000000.0,0.016240755,9.281069e-21
0.003,0.00975,0.0,1.323872e-08,0.0,0.0,1000000.0,0.013438432,1.1601336e-21
0.006,0.00825,0.0,1.323872e-08,0.0,0.0,1000000.0,0.017497182,1.1601336e-21
0.00525,0.009,0.0,1.323872e-08,0.0,0.0,1000000.0,0.025921144,1.1601336e-21
0.00675,0.009,0.0,1.323872e-08,0.0,0.0,1000000.0,0.022518251,1.1601336e-21
0.006,0.00975,0.0,1.323872e-08,0.0,0.0,1000000.0,0.026681429,1.1601336e-21
0.009,0.00825,0.0,3.9716163e-08,0.0,0.0,1000000.0,0.022113366,3.132361e-20
0.00825,0.009,0.0,2.647744e-08,0.0,0.0,1000000.0,0.021915246,9.281069e-21
